season,casual,registered,atemp,weathersit,hr,windspeed,holiday,temp,mnth,hum,weekday,yr,workingday,cnt
4.0,124.0,206.0,0.4848,2.0,9.0,0.4179,0.0,0.5,10.0,0.55,0.0,1.0,0.0,330.0
4.0,120.0,314.0,0.4697,2.0,10.0,0.4179,0.0,0.48,10.0,0.51,0.0,1.0,0.0,434.0
4.0,110.0,352.0,0.4848,2.0,11.0,0.3881,0.0,0.5,10.0,0.51,0.0,1.0,0.0,462.0
4.0,118.0,373.0,0.4697,2.0,12.0,0.4925,0.0,0.48,10.0,0.59,0.0,1.0,0.0,491.0
4.0,75.0,316.0,0.4697,2.0,13.0,0.4179,0.0,0.48,10.0,0.59,0.0,1.0,0.0,391.0
4.0,98.0,304.0,0.4848,2.0,14.0,0.4478,0.0,0.5,10.0,0.59,0.0,1.0,0.0,402.0
4.0,76.0,225.0,0.4848,2.0,15.0,0.4925,0.0,0.5,10.0,0.63,0.0,1.0,0.0,301.0
4.0,42.0,251.0,0.4697,3.0,16.0,0.4627,0.0,0.48,10.0,0.67,0.0,1.0,0.0,293.0
4.0,37.0,188.0,0.4545,3.0,17.0,0.5224,0.0,0.46,10.0,0.77,0.0,1.0,0.0,225.0
4.0,18.0,136.0,0.4242,3.0,18.0,0.4925,0.0,0.42,10.0,0.94,0.0,1.0,0.0,154.0
4.0,7.0,47.0,0.4242,3.0,19.0,0.3582,0.0,0.42,10.0,0.94,0.0,1.0,0.0,54.0
4.0,4.0,51.0,0.4242,3.0,20.0,0.4627,0.0,0.42,10.0,0.94,0.0,1.0,0.0,55.0
4.0,2.0,44.0,0.4394,3.0,21.0,0.4179,0.0,0.44,10.0,0.88,0.0,1.0,0.0,46.0
4.0,2.0,35.0,0.4394,3.0,22.0,0.3582,0.0,0.44,10.0,0.88,0.0,1.0,0.0,37.0
4.0,2.0,12.0,0.4242,3.0,23.0,0.3582,0.0,0.42,10.0,0.94,0.0,1.0,0.0,14.0
4.0,2.0,20.0,0.4394,3.0,0.0,0.3582,0.0,0.44,10.0,0.88,1.0,1.0,1.0,22.0
4.0,11.0,105.0,0.2727,3.0,13.0,0.3582,0.0,0.3,10.0,0.81,2.0,1.0,1.0,116.0
4.0,8.0,118.0,0.2727,3.0,14.0,0.3582,0.0,0.3,10.0,0.81,2.0,1.0,1.0,126.0
4.0,10.0,114.0,0.2879,3.0,15.0,0.2537,0.0,0.3,10.0,0.87,2.0,1.0,1.0,124.0
4.0,15.0,83.0,0.2879,3.0,16.0,0.2537,0.0,0.3,10.0,0.87,2.0,1.0,1.0,98.0
4.0,19.0,105.0,0.2879,3.0,17.0,0.2239,0.0,0.3,10.0,0.87,2.0,1.0,1.0,124.0
4.0,4.0,139.0,0.303,3.0,18.0,0.1343,0.0,0.3,10.0,0.87,2.0,1.0,1.0,143.0
4.0,6.0,109.0,0.4848,2.0,19.0,0.194,0.0,0.5,10.0,0.68,2.0,1.0,1.0,115.0
4.0,5.0,76.0,0.2879,2.0,20.0,0.194,0.0,0.3,10.0,0.81,2.0,1.0,1.0,81.0
4.0,4.0,60.0,0.3182,2.0,21.0,0.1045,0.0,0.3,10.0,0.87,2.0,1.0,1.0,64.0
4.0,2.0,64.0,0.303,1.0,22.0,0.1343,0.0,0.3,10.0,0.81,2.0,1.0,1.0,66.0
4.0,3.0,36.0,0.303,1.0,23.0,0.1343,0.0,0.3,10.0,0.81,2.0,1.0,1.0,39.0
4.0,0.0,16.0,0.3182,2.0,0.0,0.1045,0.0,0.3,10.0,0.81,3.0,1.0,1.0,16.0
4.0,0.0,8.0,0.3182,2.0,1.0,0.0896,0.0,0.3,10.0,0.81,3.0,1.0,1.0,8.0
4.0,0.0,7.0,0.303,2.0,2.0,0.1343,0.0,0.3,10.0,0.81,3.0,1.0,1.0,7.0
4.0,0.0,3.0,0.3182,2.0,3.0,0.1045,0.0,0.3,10.0,0.81,3.0,1.0,1.0,3.0
4.0,0.0,5.0,0.2879,2.0,4.0,0.194,0.0,0.3,10.0,0.87,3.0,1.0,1.0,5.0
4.0,0.0,24.0,0.303,2.0,5.0,0.1343,0.0,0.3,10.0,0.81,3.0,1.0,1.0,24.0
4.0,0.0,116.0,0.303,1.0,6.0,0.1642,0.0,0.3,10.0,0.81,3.0,1.0,1.0,116.0
4.0,3.0,334.0,0.303,2.0,7.0,0.1343,0.0,0.3,10.0,0.87,3.0,1.0,1.0,337.0
4.0,6.0,615.0,0.3333,1.0,8.0,0.1343,0.0,0.32,10.0,0.81,3.0,1.0,1.0,621.0
4.0,17.0,280.0,0.3333,1.0,9.0,0.1343,0.0,0.34,10.0,0.76,3.0,1.0,1.0,297.0
4.0,21.0,147.0,0.3333,1.0,10.0,0.2836,0.0,0.36,10.0,0.71,3.0,1.0,1.0,168.0
4.0,37.0,152.0,0.3485,2.0,11.0,0.2239,0.0,0.36,10.0,0.66,3.0,1.0,1.0,189.0
4.0,44.0,197.0,0.4091,1.0,12.0,0.194,0.0,0.4,10.0,0.58,3.0,1.0,1.0,241.0
4.0,22.0,191.0,0.4242,1.0,13.0,0.2239,0.0,0.42,10.0,0.5,3.0,1.0,1.0,213.0
4.0,45.0,179.0,0.4242,2.0,14.0,0.2239,0.0,0.42,10.0,0.5,3.0,1.0,1.0,224.0
4.0,33.0,197.0,0.4242,1.0,15.0,0.1642,0.0,0.42,10.0,0.54,3.0,1.0,1.0,230.0
4.0,51.0,373.0,0.4242,2.0,16.0,0.2239,0.0,0.42,10.0,0.54,3.0,1.0,1.0,424.0
4.0,39.0,684.0,0.4091,2.0,17.0,0.1642,0.0,0.4,10.0,0.58,3.0,1.0,1.0,723.0
4.0,28.0,556.0,0.4091,2.0,18.0,0.1642,0.0,0.4,10.0,0.58,3.0,1.0,1.0,584.0
4.0,27.0,383.0,0.4091,2.0,19.0,0.194,0.0,0.4,10.0,0.5,3.0,1.0,1.0,410.0
4.0,9.0,259.0,0.4091,2.0,20.0,0.194,0.0,0.4,10.0,0.5,3.0,1.0,1.0,268.0
4.0,12.0,180.0,0.4091,2.0,21.0,0.194,0.0,0.4,10.0,0.5,3.0,1.0,1.0,192.0
4.0,18.0,147.0,0.3485,1.0,22.0,0.1343,0.0,0.36,10.0,0.57,3.0,1.0,1.0,165.0
4.0,7.0,94.0,0.3636,1.0,23.0,0.0896,0.0,0.36,10.0,0.57,3.0,1.0,1.0,101.0
4.0,8.0,52.0,0.3636,1.0,0.0,0.0896,0.0,0.36,11.0,0.57,4.0,1.0,1.0,60.0
4.0,8.0,22.0,0.3182,1.0,1.0,0.1045,0.0,0.3,11.0,0.75,4.0,1.0,1.0,30.0
4.0,10.0,10.0,0.3333,1.0,2.0,0.1343,0.0,0.32,11.0,0.66,4.0,1.0,1.0,20.0
4.0,5.0,10.0,0.3333,1.0,3.0,0.1343,0.0,0.34,11.0,0.61,4.0,1.0,1.0,15.0
4.0,2.0,8.0,0.3485,2.0,4.0,0.1045,0.0,0.34,11.0,0.66,4.0,1.0,1.0,10.0
4.0,1.0,39.0,0.3333,1.0,5.0,0.1343,0.0,0.34,11.0,0.66,4.0,1.0,1.0,40.0
4.0,2.0,146.0,0.3333,1.0,6.0,0.1642,0.0,0.34,11.0,0.61,4.0,1.0,1.0,148.0
4.0,6.0,414.0,0.3485,2.0,7.0,0.1642,0.0,0.36,11.0,0.57,4.0,1.0,1.0,420.0
4.0,12.0,668.0,0.3788,2.0,8.0,0.1045,0.0,0.36,11.0,0.56,4.0,1.0,1.0,680.0
4.0,21.0,310.0,0.3636,3.0,9.0,0.1045,0.0,0.36,11.0,0.57,4.0,1.0,1.0,331.0
4.0,13.0,133.0,0.3485,3.0,10.0,0.194,0.0,0.36,11.0,0.62,4.0,1.0,1.0,146.0
4.0,14.0,156.0,0.3485,3.0,11.0,0.194,0.0,0.36,11.0,0.62,4.0,1.0,1.0,170.0
4.0,23.0,198.0,0.3939,3.0,12.0,0.1642,0.0,0.38,11.0,0.62,4.0,1.0,1.0,221.0
4.0,49.0,199.0,0.4091,2.0,13.0,0.1642,0.0,0.4,11.0,0.58,4.0,1.0,1.0,248.0
4.0,31.0,154.0,0.4091,2.0,14.0,0.2239,0.0,0.4,11.0,0.5,4.0,1.0,1.0,185.0
4.0,35.0,179.0,0.4091,2.0,15.0,0.1642,0.0,0.4,11.0,0.54,4.0,1.0,1.0,214.0
4.0,31.0,313.0,0.4091,2.0,16.0,0.1642,0.0,0.4,11.0,0.54,4.0,1.0,1.0,344.0
4.0,37.0,652.0,0.4091,3.0,17.0,0.2239,0.0,0.4,11.0,0.5,4.0,1.0,1.0,689.0
4.0,50.0,628.0,0.4091,2.0,18.0,0.1642,0.0,0.4,11.0,0.5,4.0,1.0,1.0,678.0
4.0,28.0,424.0,0.4091,2.0,19.0,0.1642,0.0,0.4,11.0,0.5,4.0,1.0,1.0,452.0
4.0,16.0,280.0,0.3939,2.0,20.0,0.2537,0.0,0.38,11.0,0.54,4.0,1.0,1.0,296.0
4.0,29.0,238.0,0.3939,2.0,21.0,0.1343,0.0,0.38,11.0,0.54,4.0,1.0,1.0,267.0
4.0,27.0,175.0,0.3485,1.0,22.0,0.1642,0.0,0.36,11.0,0.57,4.0,1.0,1.0,202.0
4.0,8.0,112.0,0.3333,1.0,23.0,0.1642,0.0,0.34,11.0,0.57,4.0,1.0,1.0,120.0
4.0,10.0,40.0,0.3333,1.0,0.0,0.1642,0.0,0.34,11.0,0.57,5.0,1.0,1.0,50.0
4.0,5.0,19.0,0.3182,1.0,1.0,0.1642,0.0,0.32,11.0,0.66,5.0,1.0,1.0,24.0
4.0,3.0,7.0,0.3182,1.0,2.0,0.1642,0.0,0.32,11.0,0.66,5.0,1.0,1.0,10.0
4.0,0.0,3.0,0.303,1.0,3.0,0.1642,0.0,0.3,11.0,0.7,5.0,1.0,1.0,3.0
4.0,1.0,6.0,0.3182,1.0,4.0,0.1045,0.0,0.3,11.0,0.7,5.0,1.0,1.0,7.0
4.0,1.0,25.0,0.3182,2.0,5.0,0.1642,0.0,0.32,11.0,0.66,5.0,1.0,1.0,26.0
4.0,2.0,120.0,0.303,1.0,6.0,0.1642,0.0,0.3,11.0,0.7,5.0,1.0,1.0,122.0
4.0,8.0,349.0,0.303,2.0,7.0,0.1343,0.0,0.3,11.0,0.7,5.0,1.0,1.0,357.0
4.0,31.0,656.0,0.3333,1.0,8.0,0.1045,0.0,0.32,11.0,0.57,5.0,1.0,1.0,687.0
4.0,27.0,355.0,0.3485,1.0,9.0,0.1045,0.0,0.34,11.0,0.53,5.0,1.0,1.0,382.0
4.0,21.0,183.0,0.3939,1.0,10.0,0.2985,0.0,0.38,11.0,0.46,5.0,1.0,1.0,204.0
4.0,42.0,179.0,0.4242,1.0,11.0,0.4179,0.0,0.42,11.0,0.41,5.0,1.0,1.0,221.0
4.0,52.0,240.0,0.4242,1.0,12.0,0.3582,0.0,0.42,11.0,0.41,5.0,1.0,1.0,292.0
4.0,64.0,230.0,0.4091,1.0,13.0,0.3582,0.0,0.4,11.0,0.43,5.0,1.0,1.0,294.0
4.0,63.0,199.0,0.4091,2.0,14.0,0.4925,0.0,0.4,11.0,0.4,5.0,1.0,1.0,262.0
4.0,51.0,255.0,0.4091,2.0,15.0,0.4179,0.0,0.4,11.0,0.4,5.0,1.0,1.0,306.0
4.0,48.0,373.0,0.3939,1.0,16.0,0.3284,0.0,0.38,11.0,0.4,5.0,1.0,1.0,421.0
4.0,57.0,581.0,0.3939,1.0,17.0,0.3284,0.0,0.38,11.0,0.4,5.0,1.0,1.0,638.0
4.0,32.0,490.0,0.3939,2.0,18.0,0.3284,0.0,0.38,11.0,0.43,5.0,1.0,1.0,522.0
4.0,38.0,336.0,0.3939,2.0,19.0,0.2985,0.0,0.38,11.0,0.43,5.0,1.0,1.0,374.0
4.0,14.0,207.0,0.3333,2.0,20.0,0.4179,0.0,0.36,11.0,0.46,5.0,1.0,1.0,221.0
4.0,23.0,133.0,0.3333,2.0,21.0,0.3582,0.0,0.36,11.0,0.46,5.0,1.0,1.0,156.0
4.0,14.0,135.0,0.3333,1.0,22.0,0.2537,0.0,0.36,11.0,0.46,5.0,1.0,1.0,149.0
4.0,11.0,108.0,0.303,1.0,23.0,0.2985,0.0,0.34,11.0,0.53,5.0,1.0,1.0,119.0
4.0,9.0,99.0,0.3333,1.0,0.0,0.1642,0.0,0.34,11.0,0.53,6.0,1.0,0.0,108.0
4.0,6.0,83.0,0.303,2.0,1.0,0.3284,0.0,0.34,11.0,0.49,6.0,1.0,0.0,89.0
4.0,10.0,36.0,0.3182,2.0,2.0,0.2537,0.0,0.34,11.0,0.49,6.0,1.0,0.0,46.0
4.0,6.0,22.0,0.3182,2.0,3.0,0.2537,0.0,0.34,11.0,0.49,6.0,1.0,0.0,28.0
4.0,8.0,8.0,0.303,2.0,4.0,0.2985,0.0,0.32,11.0,0.49,6.0,1.0,0.0,16.0
4.0,1.0,8.0,0.303,2.0,5.0,0.2537,0.0,0.32,11.0,0.49,6.0,1.0,0.0,9.0
4.0,4.0,17.0,0.3182,2.0,6.0,0.194,0.0,0.32,11.0,0.49,6.0,1.0,0.0,21.0
4.0,1.0,58.0,0.303,2.0,7.0,0.2537,0.0,0.32,11.0,0.49,6.0,1.0,0.0,59.0
4.0,10.0,132.0,0.303,2.0,8.0,0.2985,0.0,0.34,11.0,0.46,6.0,1.0,0.0,142.0
4.0,31.0,188.0,0.303,2.0,9.0,0.2985,0.0,0.34,11.0,0.49,6.0,1.0,0.0,219.0
4.0,68.0,260.0,0.3333,1.0,10.0,0.3881,0.0,0.36,11.0,0.46,6.0,1.0,0.0,328.0
4.0,56.0,284.0,0.3333,2.0,11.0,0.3881,0.0,0.36,11.0,0.46,6.0,1.0,0.0,340.0
4.0,74.0,320.0,0.3182,2.0,12.0,0.4627,0.0,0.36,11.0,0.46,6.0,1.0,0.0,394.0
4.0,110.0,339.0,0.3333,2.0,13.0,0.3582,0.0,0.36,11.0,0.46,6.0,1.0,0.0,449.0
4.0,136.0,319.0,0.3333,2.0,14.0,0.3284,0.0,0.36,11.0,0.5,6.0,1.0,0.0,455.0
4.0,117.0,331.0,0.3182,2.0,15.0,0.4478,0.0,0.36,11.0,0.46,6.0,1.0,0.0,448.0
4.0,108.0,292.0,0.3333,2.0,16.0,0.3284,0.0,0.36,11.0,0.46,6.0,1.0,0.0,400.0
4.0,112.0,298.0,0.3333,2.0,17.0,0.2985,0.0,0.36,11.0,0.46,6.0,1.0,0.0,410.0
4.0,58.0,239.0,0.3333,2.0,18.0,0.2836,0.0,0.36,11.0,0.46,6.0,1.0,0.0,297.0
4.0,22.0,217.0,0.3485,1.0,19.0,0.1642,0.0,0.36,11.0,0.5,6.0,1.0,0.0,239.0
4.0,23.0,158.0,0.3333,1.0,20.0,0.1343,0.0,0.34,11.0,0.53,6.0,1.0,0.0,181.0
4.0,31.0,135.0,0.3485,1.0,21.0,0.1045,0.0,0.34,11.0,0.53,6.0,1.0,0.0,166.0
4.0,13.0,133.0,0.3333,1.0,22.0,0.1045,0.0,0.32,11.0,0.57,6.0,1.0,0.0,146.0
4.0,15.0,133.0,0.3333,1.0,23.0,0.1045,0.0,0.32,11.0,0.57,6.0,1.0,0.0,148.0
4.0,5.0,97.0,0.3182,1.0,0.0,0.1045,0.0,0.3,11.0,0.61,0.0,1.0,0.0,102.0
4.0,26.0,139.0,0.2879,1.0,1.0,0.0896,0.0,0.26,11.0,0.81,0.0,1.0,0.0,165.0
4.0,6.0,31.0,0.3333,1.0,2.0,0.0,0.0,0.3,11.0,0.65,0.0,1.0,0.0,37.0
4.0,1.0,10.0,0.2879,1.0,3.0,0.1045,0.0,0.28,11.0,0.61,0.0,1.0,0.0,11.0
4.0,2.0,7.0,0.2727,1.0,4.0,0.1343,0.0,0.26,11.0,0.65,0.0,1.0,0.0,9.0
4.0,0.0,5.0,0.2727,1.0,5.0,0.1045,0.0,0.26,11.0,0.65,0.0,1.0,0.0,5.0
4.0,2.0,14.0,0.2879,1.0,6.0,0.1343,0.0,0.28,11.0,0.61,0.0,1.0,0.0,16.0
4.0,11.0,39.0,0.2727,1.0,7.0,0.1045,0.0,0.26,11.0,0.65,0.0,1.0,0.0,50.0
4.0,34.0,115.0,0.303,1.0,8.0,0.1343,0.0,0.3,11.0,0.56,0.0,1.0,0.0,149.0
4.0,56.0,161.0,0.3333,1.0,9.0,0.0,0.0,0.32,11.0,0.53,0.0,1.0,0.0,217.0
4.0,73.0,287.0,0.3333,1.0,10.0,0.194,0.0,0.34,11.0,0.49,0.0,1.0,0.0,360.0
4.0,134.0,311.0,0.3939,1.0,11.0,0.2239,0.0,0.38,11.0,0.46,0.0,1.0,0.0,445.0
4.0,150.0,354.0,0.3939,1.0,12.0,0.2239,0.0,0.38,11.0,0.46,0.0,1.0,0.0,504.0
4.0,122.0,371.0,0.4091,1.0,13.0,0.2239,0.0,0.4,11.0,0.43,0.0,1.0,0.0,493.0
4.0,149.0,360.0,0.4091,1.0,14.0,0.194,0.0,0.4,11.0,0.4,0.0,1.0,0.0,509.0
4.0,149.0,300.0,0.4091,1.0,15.0,0.2239,0.0,0.4,11.0,0.4,0.0,1.0,0.0,449.0
4.0,119.0,316.0,0.4091,1.0,16.0,0.3284,0.0,0.4,11.0,0.4,0.0,1.0,0.0,435.0
4.0,57.0,270.0,0.3485,1.0,17.0,0.194,0.0,0.36,11.0,0.43,0.0,1.0,0.0,327.0
4.0,31.0,206.0,0.3485,1.0,18.0,0.2239,0.0,0.36,11.0,0.43,0.0,1.0,0.0,237.0
4.0,24.0,203.0,0.3333,1.0,19.0,0.2537,0.0,0.36,11.0,0.43,0.0,1.0,0.0,227.0
4.0,7.0,134.0,0.2879,1.0,20.0,0.3582,0.0,0.32,11.0,0.53,0.0,1.0,0.0,141.0
4.0,16.0,71.0,0.2727,1.0,21.0,0.2985,0.0,0.3,11.0,0.52,0.0,1.0,0.0,87.0
4.0,15.0,64.0,0.2879,1.0,22.0,0.2836,0.0,0.3,11.0,0.52,0.0,1.0,0.0,79.0
4.0,12.0,41.0,0.303,2.0,23.0,0.1642,0.0,0.3,11.0,0.56,0.0,1.0,0.0,53.0
4.0,3.0,20.0,0.2879,2.0,0.0,0.194,0.0,0.3,11.0,0.56,1.0,1.0,1.0,23.0
4.0,0.0,8.0,0.303,2.0,1.0,0.1642,0.0,0.3,11.0,0.56,1.0,1.0,1.0,8.0
4.0,2.0,4.0,0.303,2.0,2.0,0.1642,0.0,0.3,11.0,0.56,1.0,1.0,1.0,6.0
4.0,1.0,3.0,0.2879,2.0,3.0,0.2239,0.0,0.3,11.0,0.56,1.0,1.0,1.0,4.0
4.0,5.0,11.0,0.2879,2.0,4.0,0.2537,0.0,0.3,11.0,0.52,1.0,1.0,1.0,16.0
4.0,1.0,38.0,0.2727,2.0,5.0,0.3284,0.0,0.3,11.0,0.52,1.0,1.0,1.0,39.0
4.0,4.0,135.0,0.2879,2.0,6.0,0.2836,0.0,0.3,11.0,0.49,1.0,1.0,1.0,139.0
4.0,8.0,453.0,0.2879,2.0,7.0,0.2537,0.0,0.3,11.0,0.49,1.0,1.0,1.0,461.0
4.0,19.0,629.0,0.2879,2.0,8.0,0.2239,0.0,0.3,11.0,0.49,1.0,1.0,1.0,648.0
4.0,18.0,239.0,0.2879,2.0,9.0,0.2836,0.0,0.3,11.0,0.52,1.0,1.0,1.0,257.0
4.0,30.0,112.0,0.303,1.0,10.0,0.2836,0.0,0.32,11.0,0.49,1.0,1.0,1.0,142.0
4.0,31.0,119.0,0.3182,1.0,11.0,0.2239,0.0,0.34,11.0,0.46,1.0,1.0,1.0,150.0
4.0,38.0,206.0,0.3333,1.0,12.0,0.3284,0.0,0.36,11.0,0.43,1.0,1.0,1.0,244.0
4.0,39.0,183.0,0.3333,1.0,13.0,0.2537,0.0,0.36,11.0,0.4,1.0,1.0,1.0,222.0
4.0,31.0,165.0,0.3939,1.0,14.0,0.1642,0.0,0.38,11.0,0.4,1.0,1.0,1.0,196.0
4.0,24.0,207.0,0.3939,1.0,15.0,0.2836,0.0,0.38,11.0,0.4,1.0,1.0,1.0,231.0
4.0,35.0,325.0,0.3333,1.0,16.0,0.2836,0.0,0.36,11.0,0.43,1.0,1.0,1.0,360.0
4.0,34.0,604.0,0.3182,1.0,17.0,0.2239,0.0,0.34,11.0,0.46,1.0,1.0,1.0,638.0
4.0,19.0,523.0,0.3182,1.0,18.0,0.2239,0.0,0.34,11.0,0.46,1.0,1.0,1.0,542.0
4.0,11.0,361.0,0.3182,1.0,19.0,0.1642,0.0,0.32,11.0,0.49,1.0,1.0,1.0,372.0
4.0,13.0,228.0,0.303,1.0,20.0,0.2537,0.0,0.32,11.0,0.49,1.0,1.0,1.0,241.0
4.0,8.0,144.0,0.2879,1.0,21.0,0.2836,0.0,0.3,11.0,0.52,1.0,1.0,1.0,152.0
4.0,4.0,111.0,0.2727,1.0,22.0,0.194,0.0,0.28,11.0,0.56,1.0,1.0,1.0,115.0
4.0,0.0,53.0,0.2727,1.0,23.0,0.1343,0.0,0.26,11.0,0.6,1.0,1.0,1.0,53.0
4.0,1.0,18.0,0.2576,1.0,0.0,0.1045,0.0,0.24,11.0,0.6,2.0,1.0,1.0,19.0
4.0,0.0,8.0,0.2424,1.0,1.0,0.1642,0.0,0.24,11.0,0.6,2.0,1.0,1.0,8.0
4.0,0.0,2.0,0.2576,1.0,2.0,0.0896,0.0,0.24,11.0,0.65,2.0,1.0,1.0,2.0
4.0,0.0,4.0,0.2424,1.0,3.0,0.1045,0.0,0.22,11.0,0.64,2.0,1.0,1.0,4.0
4.0,0.0,7.0,0.2576,1.0,4.0,0.0896,0.0,0.22,11.0,0.69,2.0,1.0,1.0,7.0
4.0,1.0,40.0,0.2273,2.0,5.0,0.194,0.0,0.22,11.0,0.64,2.0,1.0,1.0,41.0
4.0,6.0,143.0,0.2273,1.0,6.0,0.1343,0.0,0.22,11.0,0.69,2.0,1.0,1.0,149.0
4.0,9.0,378.0,0.2121,1.0,7.0,0.1642,0.0,0.2,11.0,0.69,2.0,1.0,1.0,387.0
4.0,20.0,568.0,0.2273,1.0,8.0,0.1642,0.0,0.22,11.0,0.69,2.0,1.0,1.0,588.0
4.0,25.0,338.0,0.2576,1.0,9.0,0.1642,0.0,0.26,11.0,0.6,2.0,1.0,1.0,363.0
4.0,41.0,189.0,0.2879,1.0,10.0,0.194,0.0,0.3,11.0,0.49,2.0,1.0,1.0,230.0
4.0,39.0,177.0,0.3333,1.0,11.0,0.1343,0.0,0.32,11.0,0.45,2.0,1.0,1.0,216.0
4.0,31.0,217.0,0.3333,1.0,12.0,0.1343,0.0,0.32,11.0,0.45,2.0,1.0,1.0,248.0
4.0,46.0,232.0,0.3333,1.0,13.0,0.1343,0.0,0.34,11.0,0.46,2.0,1.0,1.0,278.0
4.0,44.0,196.0,0.3636,1.0,14.0,0.1045,0.0,0.36,11.0,0.4,2.0,1.0,1.0,240.0
4.0,45.0,227.0,0.3182,1.0,15.0,0.2537,0.0,0.34,11.0,0.46,2.0,1.0,1.0,272.0
4.0,33.0,369.0,0.3333,1.0,16.0,0.1642,0.0,0.34,11.0,0.46,2.0,1.0,1.0,402.0
4.0,30.0,597.0,0.303,1.0,17.0,0.2239,0.0,0.32,11.0,0.53,2.0,1.0,1.0,627.0
4.0,20.0,477.0,0.303,1.0,18.0,0.2985,0.0,0.32,11.0,0.57,2.0,1.0,1.0,497.0
4.0,15.0,356.0,0.2879,1.0,19.0,0.2239,0.0,0.3,11.0,0.56,2.0,1.0,1.0,371.0
4.0,10.0,218.0,0.2879,1.0,20.0,0.2239,0.0,0.3,11.0,0.61,2.0,1.0,1.0,228.0
4.0,14.0,137.0,0.2879,2.0,21.0,0.2537,0.0,0.3,11.0,0.56,2.0,1.0,1.0,151.0
4.0,17.0,136.0,0.2879,2.0,22.0,0.2239,0.0,0.3,11.0,0.56,2.0,1.0,1.0,153.0
4.0,19.0,186.0,0.2879,1.0,23.0,0.2239,0.0,0.3,11.0,0.56,2.0,1.0,1.0,205.0
4.0,49.0,234.0,0.2879,2.0,0.0,0.2836,0.0,0.3,11.0,0.56,3.0,1.0,1.0,283.0
4.0,6.0,86.0,0.2727,2.0,1.0,0.2537,0.0,0.28,11.0,0.61,3.0,1.0,1.0,92.0
4.0,6.0,68.0,0.2576,2.0,2.0,0.2985,0.0,0.28,11.0,0.56,3.0,1.0,1.0,74.0
4.0,2.0,9.0,0.2576,2.0,3.0,0.3284,0.0,0.28,11.0,0.52,3.0,1.0,1.0,11.0
4.0,0.0,9.0,0.2576,2.0,4.0,0.2985,0.0,0.28,11.0,0.52,3.0,1.0,1.0,9.0
4.0,0.0,27.0,0.2576,2.0,5.0,0.3284,0.0,0.28,11.0,0.52,3.0,1.0,1.0,27.0
4.0,3.0,115.0,0.2424,2.0,6.0,0.2836,0.0,0.26,11.0,0.56,3.0,1.0,1.0,118.0
4.0,5.0,314.0,0.2273,2.0,7.0,0.2985,0.0,0.26,11.0,0.56,3.0,1.0,1.0,319.0
4.0,18.0,583.0,0.2424,2.0,8.0,0.2836,0.0,0.26,11.0,0.6,3.0,1.0,1.0,601.0
4.0,17.0,351.0,0.2424,2.0,9.0,0.2836,0.0,0.26,11.0,0.6,3.0,1.0,1.0,368.0
4.0,27.0,151.0,0.2576,2.0,10.0,0.2985,0.0,0.28,11.0,0.56,3.0,1.0,1.0,178.0
4.0,15.0,132.0,0.2879,2.0,11.0,0.3582,0.0,0.32,11.0,0.51,3.0,1.0,1.0,147.0
4.0,24.0,188.0,0.303,2.0,12.0,0.2836,0.0,0.32,11.0,0.53,3.0,1.0,1.0,212.0
4.0,23.0,158.0,0.303,2.0,13.0,0.2537,0.0,0.32,11.0,0.53,3.0,1.0,1.0,181.0
4.0,19.0,142.0,0.2879,2.0,14.0,0.3582,0.0,0.32,11.0,0.53,3.0,1.0,1.0,161.0
4.0,20.0,178.0,0.303,2.0,15.0,0.2985,0.0,0.32,11.0,0.53,3.0,1.0,1.0,198.0
4.0,23.0,250.0,0.2879,2.0,16.0,0.3582,0.0,0.32,11.0,0.53,3.0,1.0,1.0,273.0
4.0,16.0,501.0,0.2879,2.0,17.0,0.3881,0.0,0.32,11.0,0.53,3.0,1.0,1.0,517.0
4.0,17.0,448.0,0.2879,2.0,18.0,0.3582,0.0,0.32,11.0,0.53,3.0,1.0,1.0,465.0
4.0,17.0,302.0,0.2727,2.0,19.0,0.2985,0.0,0.3,11.0,0.56,3.0,1.0,1.0,319.0
4.0,7.0,249.0,0.303,2.0,20.0,0.3284,0.0,0.32,11.0,0.49,3.0,1.0,1.0,256.0
4.0,5.0,121.0,0.303,2.0,21.0,0.2985,0.0,0.32,11.0,0.49,3.0,1.0,1.0,126.0
4.0,4.0,56.0,0.2879,3.0,22.0,0.2537,0.0,0.3,11.0,0.56,3.0,1.0,1.0,60.0
4.0,3.0,37.0,0.2727,3.0,23.0,0.2239,0.0,0.28,11.0,0.65,3.0,1.0,1.0,40.0
4.0,1.0,14.0,0.2727,3.0,0.0,0.2239,0.0,0.28,11.0,0.61,4.0,1.0,1.0,15.0
4.0,1.0,11.0,0.2727,3.0,1.0,0.3582,0.0,0.3,11.0,0.52,4.0,1.0,1.0,12.0
4.0,1.0,5.0,0.2879,2.0,2.0,0.2239,0.0,0.3,11.0,0.49,4.0,1.0,1.0,6.0
4.0,1.0,9.0,0.2879,2.0,4.0,0.2836,0.0,0.3,11.0,0.45,4.0,1.0,1.0,10.0
4.0,0.0,35.0,0.2879,2.0,5.0,0.2239,0.0,0.3,11.0,0.42,4.0,1.0,1.0,35.0
4.0,2.0,122.0,0.2879,1.0,6.0,0.2239,0.0,0.3,11.0,0.39,4.0,1.0,1.0,124.0
