temp,hum,weekday,yr,cnt,registered,season,hr,workingday,atemp,holiday,casual,weathersit,mnth,windspeed
0.62,0.65,1.0,1.0,202.0,129.0,3.0,10.0,1.0,0.6061,0.0,73.0,2.0,9.0,0.194
0.62,0.69,1.0,1.0,252.0,191.0,3.0,11.0,1.0,0.6061,0.0,61.0,2.0,9.0,0.2239
0.62,0.69,1.0,1.0,295.0,233.0,3.0,12.0,1.0,0.6061,0.0,62.0,2.0,9.0,0.194
0.64,0.65,1.0,1.0,343.0,231.0,3.0,13.0,1.0,0.6061,0.0,112.0,1.0,9.0,0.2537
0.64,0.65,1.0,1.0,332.0,203.0,3.0,14.0,1.0,0.6061,0.0,129.0,2.0,9.0,0.2537
0.64,0.65,1.0,1.0,338.0,256.0,3.0,15.0,1.0,0.6061,0.0,82.0,2.0,9.0,0.2537
0.64,0.69,1.0,1.0,453.0,379.0,3.0,16.0,1.0,0.6061,0.0,74.0,2.0,9.0,0.2537
0.64,0.65,1.0,1.0,842.0,740.0,3.0,17.0,1.0,0.6061,0.0,102.0,2.0,9.0,0.2239
0.62,0.73,1.0,1.0,774.0,708.0,3.0,18.0,1.0,0.5909,0.0,66.0,2.0,9.0,0.1642
0.62,0.73,1.0,1.0,486.0,435.0,3.0,19.0,1.0,0.5909,0.0,51.0,2.0,9.0,0.1045
0.62,0.73,1.0,1.0,340.0,308.0,3.0,20.0,1.0,0.5909,0.0,32.0,2.0,9.0,0.1343
0.62,0.83,1.0,1.0,233.0,205.0,3.0,21.0,1.0,0.5758,0.0,28.0,3.0,9.0,0.2239
0.62,0.83,1.0,1.0,129.0,109.0,3.0,22.0,1.0,0.5758,0.0,20.0,3.0,9.0,0.2537
0.6,0.94,1.0,1.0,70.0,66.0,3.0,23.0,1.0,0.5152,0.0,4.0,3.0,9.0,0.2537
0.6,0.94,2.0,1.0,13.0,11.0,3.0,0.0,1.0,0.5152,0.0,2.0,3.0,9.0,0.2537
0.6,0.94,2.0,1.0,5.0,5.0,3.0,1.0,1.0,0.5152,0.0,0.0,3.0,9.0,0.194
0.6,0.94,2.0,1.0,4.0,4.0,3.0,2.0,1.0,0.5152,0.0,0.0,3.0,9.0,0.194
0.62,0.94,2.0,1.0,6.0,6.0,3.0,3.0,1.0,0.5455,0.0,0.0,2.0,9.0,0.2836
0.62,0.94,2.0,1.0,7.0,5.0,3.0,4.0,1.0,0.5455,0.0,2.0,2.0,9.0,0.3582
0.64,0.89,2.0,1.0,48.0,45.0,3.0,5.0,1.0,0.5758,0.0,3.0,2.0,9.0,0.3284
0.64,0.89,2.0,1.0,167.0,163.0,3.0,6.0,1.0,0.5758,0.0,4.0,2.0,9.0,0.3284
0.64,0.89,2.0,1.0,356.0,343.0,3.0,7.0,1.0,0.5758,0.0,13.0,2.0,9.0,0.4478
0.66,0.83,2.0,1.0,672.0,640.0,3.0,8.0,1.0,0.6061,0.0,32.0,2.0,9.0,0.5522
0.66,0.83,2.0,1.0,293.0,266.0,3.0,9.0,1.0,0.6061,0.0,27.0,2.0,9.0,0.5821
0.68,0.79,2.0,1.0,160.0,130.0,3.0,10.0,1.0,0.6364,0.0,30.0,3.0,9.0,0.6418
0.68,0.79,2.0,1.0,151.0,115.0,3.0,11.0,1.0,0.6364,0.0,36.0,2.0,9.0,0.6418
0.68,0.83,2.0,1.0,88.0,72.0,3.0,12.0,1.0,0.6364,0.0,16.0,3.0,9.0,0.4478
0.7,0.74,2.0,1.0,114.0,97.0,3.0,13.0,1.0,0.6667,0.0,17.0,2.0,9.0,0.5821
0.6,0.94,2.0,1.0,143.0,116.0,3.0,14.0,1.0,0.5152,0.0,27.0,3.0,9.0,0.4627
0.6,0.88,2.0,1.0,36.0,35.0,3.0,15.0,1.0,0.5455,0.0,1.0,3.0,9.0,0.2537
0.6,0.88,2.0,1.0,141.0,122.0,3.0,16.0,1.0,0.5455,0.0,19.0,3.0,9.0,0.2985
0.6,0.88,2.0,1.0,338.0,302.0,3.0,17.0,1.0,0.5455,0.0,36.0,3.0,9.0,0.194
0.6,0.88,2.0,1.0,281.0,262.0,3.0,18.0,1.0,0.5455,0.0,19.0,2.0,9.0,0.1642
0.6,0.88,2.0,1.0,324.0,302.0,3.0,19.0,1.0,0.5455,0.0,22.0,2.0,9.0,0.2985
0.6,0.88,2.0,1.0,290.0,271.0,3.0,20.0,1.0,0.5455,0.0,19.0,2.0,9.0,0.194
0.6,0.88,2.0,1.0,207.0,186.0,3.0,21.0,1.0,0.5455,0.0,21.0,2.0,9.0,0.194
0.58,0.83,2.0,1.0,151.0,137.0,3.0,22.0,1.0,0.5455,0.0,14.0,3.0,9.0,0.4627
0.56,0.83,2.0,1.0,78.0,67.0,3.0,23.0,1.0,0.5303,0.0,11.0,2.0,9.0,0.2239
0.56,0.68,3.0,1.0,26.0,23.0,3.0,0.0,1.0,0.5303,0.0,3.0,2.0,9.0,0.2836
0.54,0.68,3.0,1.0,12.0,12.0,3.0,1.0,1.0,0.5152,0.0,0.0,2.0,9.0,0.2537
0.54,0.64,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.5152,0.0,0.0,2.0,9.0,0.3284
0.52,0.63,3.0,1.0,5.0,4.0,3.0,3.0,1.0,0.5,0.0,1.0,2.0,9.0,0.2537
0.52,0.68,3.0,1.0,10.0,10.0,3.0,4.0,1.0,0.5,0.0,0.0,2.0,9.0,0.3582
0.52,0.68,3.0,1.0,56.0,54.0,3.0,5.0,1.0,0.5,0.0,2.0,2.0,9.0,0.2836
0.52,0.63,3.0,1.0,172.0,166.0,3.0,6.0,1.0,0.5,0.0,6.0,1.0,9.0,0.2537
0.52,0.63,3.0,1.0,545.0,529.0,3.0,7.0,1.0,0.5,0.0,16.0,1.0,9.0,0.2239
0.52,0.59,3.0,1.0,797.0,758.0,3.0,8.0,1.0,0.5,0.0,39.0,1.0,9.0,0.2239
0.54,0.6,3.0,1.0,362.0,336.0,3.0,9.0,1.0,0.5152,0.0,26.0,1.0,9.0,0.2537
0.56,0.52,3.0,1.0,192.0,169.0,3.0,10.0,1.0,0.5303,0.0,23.0,1.0,9.0,0.194
0.6,0.43,3.0,1.0,247.0,203.0,3.0,11.0,1.0,0.6212,0.0,44.0,1.0,9.0,0.2537
0.6,0.43,3.0,1.0,313.0,260.0,3.0,12.0,1.0,0.6212,0.0,53.0,1.0,9.0,0.2537
0.6,0.4,3.0,1.0,289.0,234.0,3.0,13.0,1.0,0.6212,0.0,55.0,1.0,9.0,0.2537
0.62,0.38,3.0,1.0,286.0,227.0,3.0,14.0,1.0,0.6212,0.0,59.0,1.0,9.0,0.2537
0.62,0.35,3.0,1.0,311.0,254.0,3.0,15.0,1.0,0.6212,0.0,57.0,1.0,9.0,0.0
0.62,0.35,3.0,1.0,466.0,397.0,3.0,16.0,1.0,0.6212,0.0,69.0,1.0,9.0,0.0
0.6,0.38,3.0,1.0,886.0,812.0,3.0,17.0,1.0,0.6212,0.0,74.0,1.0,9.0,0.2239
0.58,0.4,3.0,1.0,892.0,807.0,3.0,18.0,1.0,0.5455,0.0,85.0,1.0,9.0,0.2836
0.56,0.43,3.0,1.0,611.0,539.0,3.0,19.0,1.0,0.5303,0.0,72.0,1.0,9.0,0.2239
0.52,0.48,3.0,1.0,409.0,378.0,3.0,20.0,1.0,0.5,0.0,31.0,1.0,9.0,0.1642
0.5,0.59,3.0,1.0,349.0,324.0,3.0,21.0,1.0,0.4848,0.0,25.0,1.0,9.0,0.1642
0.5,0.63,3.0,1.0,229.0,198.0,3.0,22.0,1.0,0.4848,0.0,31.0,1.0,9.0,0.0896
0.48,0.67,3.0,1.0,123.0,106.0,3.0,23.0,1.0,0.4697,0.0,17.0,1.0,9.0,0.0896
0.5,0.63,4.0,1.0,58.0,46.0,3.0,0.0,1.0,0.4848,0.0,12.0,1.0,9.0,0.0
0.46,0.72,4.0,1.0,18.0,14.0,3.0,1.0,1.0,0.4545,0.0,4.0,1.0,9.0,0.1045
0.46,0.72,4.0,1.0,11.0,9.0,3.0,2.0,1.0,0.4545,0.0,2.0,1.0,9.0,0.0896
0.44,0.77,4.0,1.0,6.0,6.0,3.0,3.0,1.0,0.4394,0.0,0.0,1.0,9.0,0.0
0.44,0.77,4.0,1.0,6.0,6.0,3.0,4.0,1.0,0.4394,0.0,0.0,1.0,9.0,0.1045
0.44,0.77,4.0,1.0,56.0,52.0,3.0,5.0,1.0,0.4394,0.0,4.0,1.0,9.0,0.1045
0.44,0.77,4.0,1.0,170.0,161.0,3.0,6.0,1.0,0.4394,0.0,9.0,1.0,9.0,0.0
0.46,0.82,4.0,1.0,534.0,514.0,3.0,7.0,1.0,0.4545,0.0,20.0,1.0,9.0,0.1045
0.5,0.68,4.0,1.0,790.0,746.0,3.0,8.0,1.0,0.4848,0.0,44.0,1.0,9.0,0.0896
0.56,0.6,4.0,1.0,355.0,330.0,3.0,9.0,1.0,0.5303,0.0,25.0,1.0,9.0,0.0896
0.58,0.53,4.0,1.0,190.0,157.0,3.0,10.0,1.0,0.5455,0.0,33.0,1.0,9.0,0.0896
0.62,0.43,4.0,1.0,243.0,206.0,3.0,11.0,1.0,0.6212,0.0,37.0,1.0,9.0,0.0
0.62,0.43,4.0,1.0,290.0,233.0,3.0,12.0,1.0,0.6212,0.0,57.0,1.0,9.0,0.1343
0.64,0.44,4.0,1.0,336.0,268.0,3.0,13.0,1.0,0.6212,0.0,68.0,1.0,9.0,0.1343
0.64,0.47,4.0,1.0,298.0,222.0,3.0,14.0,1.0,0.6212,0.0,76.0,1.0,9.0,0.194
0.66,0.47,4.0,1.0,291.0,231.0,3.0,15.0,1.0,0.6212,0.0,60.0,1.0,9.0,0.194
0.64,0.47,4.0,1.0,457.0,385.0,3.0,16.0,1.0,0.6212,0.0,72.0,1.0,9.0,0.1642
0.64,0.5,4.0,1.0,976.0,885.0,3.0,17.0,1.0,0.6212,0.0,91.0,1.0,9.0,0.2239
0.6,0.56,4.0,1.0,900.0,781.0,3.0,18.0,1.0,0.6212,0.0,119.0,1.0,9.0,0.2537
0.58,0.6,4.0,1.0,603.0,534.0,3.0,19.0,1.0,0.5455,0.0,69.0,1.0,9.0,0.2239
0.56,0.64,4.0,1.0,417.0,360.0,3.0,20.0,1.0,0.5303,0.0,57.0,1.0,9.0,0.1343
0.56,0.64,4.0,1.0,274.0,246.0,3.0,21.0,1.0,0.5303,0.0,28.0,1.0,9.0,0.194
0.54,0.73,4.0,1.0,287.0,252.0,3.0,22.0,1.0,0.5152,0.0,35.0,1.0,9.0,0.1045
0.54,0.68,4.0,1.0,154.0,137.0,3.0,23.0,1.0,0.5152,0.0,17.0,1.0,9.0,0.1045
0.54,0.68,5.0,1.0,66.0,53.0,3.0,0.0,1.0,0.5152,0.0,13.0,1.0,9.0,0.0
0.52,0.72,5.0,1.0,49.0,38.0,3.0,1.0,1.0,0.5,0.0,11.0,1.0,9.0,0.0
0.52,0.72,5.0,1.0,14.0,8.0,3.0,2.0,1.0,0.5,0.0,6.0,1.0,9.0,0.0
0.5,0.77,5.0,1.0,12.0,11.0,3.0,3.0,1.0,0.4848,0.0,1.0,1.0,9.0,0.0896
0.5,0.77,5.0,1.0,10.0,9.0,3.0,4.0,1.0,0.4848,0.0,1.0,1.0,9.0,0.0
0.5,0.82,5.0,1.0,49.0,47.0,3.0,5.0,1.0,0.4848,0.0,2.0,1.0,9.0,0.0
0.5,0.77,5.0,1.0,165.0,146.0,3.0,6.0,1.0,0.4848,0.0,19.0,1.0,9.0,0.0896
0.52,0.77,5.0,1.0,503.0,468.0,3.0,7.0,1.0,0.5,0.0,35.0,1.0,9.0,0.0
0.54,0.73,5.0,1.0,757.0,726.0,3.0,8.0,1.0,0.5152,0.0,31.0,1.0,9.0,0.1343
0.58,0.68,5.0,1.0,383.0,348.0,3.0,9.0,1.0,0.5455,0.0,35.0,1.0,9.0,0.1343
0.62,0.61,5.0,1.0,225.0,181.0,3.0,10.0,1.0,0.6061,0.0,44.0,1.0,9.0,0.2239
0.66,0.57,5.0,1.0,321.0,242.0,3.0,11.0,1.0,0.6212,0.0,79.0,1.0,9.0,0.2239
0.68,0.57,5.0,1.0,389.0,305.0,3.0,12.0,1.0,0.6364,0.0,84.0,1.0,9.0,0.1642
0.7,0.54,5.0,1.0,421.0,316.0,3.0,13.0,1.0,0.6515,0.0,105.0,1.0,9.0,0.1642
0.7,0.54,5.0,1.0,412.0,299.0,3.0,14.0,1.0,0.6515,0.0,113.0,1.0,9.0,0.2985
0.7,0.54,5.0,1.0,423.0,333.0,3.0,15.0,1.0,0.6515,0.0,90.0,1.0,9.0,0.2239
0.7,0.54,5.0,1.0,567.0,464.0,3.0,16.0,1.0,0.6515,0.0,103.0,1.0,9.0,0.194
0.68,0.57,5.0,1.0,846.0,739.0,3.0,17.0,1.0,0.6364,0.0,107.0,1.0,9.0,0.2836
0.66,0.61,5.0,1.0,805.0,699.0,3.0,18.0,1.0,0.6212,0.0,106.0,1.0,9.0,0.2537
0.64,0.65,5.0,1.0,588.0,493.0,3.0,19.0,1.0,0.6061,0.0,95.0,1.0,9.0,0.2537
0.62,0.69,5.0,1.0,369.0,315.0,3.0,20.0,1.0,0.6061,0.0,54.0,1.0,9.0,0.194
0.6,0.73,5.0,1.0,312.0,266.0,3.0,21.0,1.0,0.5909,0.0,46.0,1.0,9.0,0.2537
0.6,0.73,5.0,1.0,295.0,248.0,3.0,22.0,1.0,0.5909,0.0,47.0,1.0,9.0,0.194
0.6,0.73,5.0,1.0,186.0,163.0,3.0,23.0,1.0,0.5909,0.0,23.0,1.0,9.0,0.3284
0.6,0.73,6.0,1.0,172.0,140.0,3.0,0.0,0.0,0.5909,0.0,32.0,1.0,9.0,0.2836
0.58,0.83,6.0,1.0,124.0,106.0,3.0,1.0,0.0,0.5455,0.0,18.0,1.0,9.0,0.2985
0.56,0.88,6.0,1.0,83.0,73.0,3.0,2.0,0.0,0.5303,0.0,10.0,1.0,9.0,0.2537
0.56,0.83,6.0,1.0,45.0,39.0,3.0,3.0,0.0,0.5303,0.0,6.0,1.0,9.0,0.2836
0.56,0.83,6.0,1.0,15.0,10.0,3.0,4.0,0.0,0.5303,0.0,5.0,1.0,9.0,0.2836
0.56,0.83,6.0,1.0,17.0,15.0,3.0,5.0,0.0,0.5303,0.0,2.0,1.0,9.0,0.3284
0.56,0.83,6.0,1.0,41.0,35.0,3.0,6.0,0.0,0.5303,0.0,6.0,1.0,9.0,0.2985
0.58,0.78,6.0,1.0,77.0,70.0,3.0,7.0,0.0,0.5455,0.0,7.0,1.0,9.0,0.2537
0.6,0.73,6.0,1.0,218.0,197.0,3.0,8.0,0.0,0.5909,0.0,21.0,1.0,9.0,0.2985
0.64,0.69,6.0,1.0,377.0,289.0,3.0,9.0,0.0,0.6061,0.0,88.0,1.0,9.0,0.2537
0.66,0.65,6.0,1.0,474.0,350.0,3.0,10.0,0.0,0.6212,0.0,124.0,1.0,9.0,0.3284
0.7,0.58,6.0,1.0,626.0,437.0,3.0,11.0,0.0,0.6515,0.0,189.0,1.0,9.0,0.2836
0.72,0.54,6.0,1.0,688.0,460.0,3.0,12.0,0.0,0.6667,0.0,228.0,1.0,9.0,0.2985
0.74,0.51,6.0,1.0,707.0,434.0,3.0,13.0,0.0,0.6667,0.0,273.0,1.0,9.0,0.3582
0.76,0.48,6.0,1.0,654.0,404.0,3.0,14.0,0.0,0.6818,0.0,250.0,1.0,9.0,0.2836
0.74,0.48,6.0,1.0,750.0,443.0,3.0,15.0,0.0,0.6667,0.0,307.0,1.0,9.0,0.3881
0.74,0.51,6.0,1.0,680.0,427.0,3.0,16.0,0.0,0.6667,0.0,253.0,1.0,9.0,0.3284
0.74,0.51,6.0,1.0,646.0,451.0,3.0,17.0,0.0,0.6667,0.0,195.0,1.0,9.0,0.3284
0.72,0.54,6.0,1.0,598.0,427.0,3.0,18.0,0.0,0.6667,0.0,171.0,1.0,9.0,0.2836
0.7,0.58,6.0,1.0,407.0,308.0,3.0,19.0,0.0,0.6515,0.0,99.0,1.0,9.0,0.194
0.7,0.54,6.0,1.0,325.0,249.0,3.0,20.0,0.0,0.6515,0.0,76.0,1.0,9.0,0.2537
0.64,0.57,6.0,1.0,261.0,202.0,3.0,21.0,0.0,0.6212,0.0,59.0,1.0,9.0,0.2537
0.62,0.57,6.0,1.0,239.0,180.0,3.0,22.0,0.0,0.6212,0.0,59.0,1.0,9.0,0.194
0.62,0.5,6.0,1.0,171.0,137.0,3.0,23.0,0.0,0.6212,0.0,34.0,1.0,9.0,0.194
0.62,0.38,0.0,1.0,180.0,146.0,4.0,0.0,0.0,0.6212,0.0,34.0,1.0,9.0,0.2537
0.54,0.52,0.0,1.0,142.0,119.0,4.0,1.0,0.0,0.5152,0.0,23.0,1.0,9.0,0.3582
0.52,0.48,0.0,1.0,95.0,77.0,4.0,2.0,0.0,0.5,0.0,18.0,1.0,9.0,0.2537
0.48,0.55,0.0,1.0,54.0,41.0,4.0,3.0,0.0,0.4697,0.0,13.0,1.0,9.0,0.2985
0.46,0.55,0.0,1.0,10.0,9.0,4.0,4.0,0.0,0.4545,0.0,1.0,1.0,9.0,0.2239
0.46,0.59,0.0,1.0,6.0,5.0,4.0,5.0,0.0,0.4545,0.0,1.0,1.0,9.0,0.2537
0.44,0.62,0.0,1.0,16.0,11.0,4.0,6.0,0.0,0.4394,0.0,5.0,1.0,9.0,0.2537
0.46,0.59,0.0,1.0,57.0,48.0,4.0,7.0,0.0,0.4545,0.0,9.0,1.0,9.0,0.2239
0.48,0.55,0.0,1.0,175.0,137.0,4.0,8.0,0.0,0.4697,0.0,38.0,1.0,9.0,0.3582
0.5,0.51,0.0,1.0,276.0,205.0,4.0,9.0,0.0,0.4848,0.0,71.0,1.0,9.0,0.3284
0.54,0.45,0.0,1.0,489.0,351.0,4.0,10.0,0.0,0.5152,0.0,138.0,1.0,9.0,0.2537
0.56,0.46,0.0,1.0,570.0,384.0,4.0,11.0,0.0,0.5303,0.0,186.0,1.0,9.0,0.2537
0.56,0.43,0.0,1.0,776.0,526.0,4.0,12.0,0.0,0.5303,0.0,250.0,1.0,9.0,0.1045
0.6,0.38,0.0,1.0,702.0,445.0,4.0,13.0,0.0,0.6212,0.0,257.0,1.0,9.0,0.1642
0.6,0.38,0.0,1.0,666.0,400.0,4.0,14.0,0.0,0.6212,0.0,266.0,1.0,9.0,0.194
0.6,0.33,0.0,1.0,640.0,375.0,4.0,15.0,0.0,0.6212,0.0,265.0,1.0,9.0,0.2239
0.6,0.33,0.0,1.0,691.0,437.0,4.0,16.0,0.0,0.6212,0.0,254.0,1.0,9.0,0.3284
0.56,0.35,0.0,1.0,723.0,496.0,4.0,17.0,0.0,0.5303,0.0,227.0,1.0,9.0,0.2985
0.54,0.37,0.0,1.0,540.0,405.0,4.0,18.0,0.0,0.5152,0.0,135.0,1.0,9.0,0.194
0.52,0.42,0.0,1.0,413.0,331.0,4.0,19.0,0.0,0.5,0.0,82.0,1.0,9.0,0.1642
0.52,0.42,0.0,1.0,252.0,192.0,4.0,20.0,0.0,0.5,0.0,60.0,1.0,9.0,0.1642
0.52,0.48,0.0,1.0,196.0,145.0,4.0,21.0,0.0,0.5,0.0,51.0,2.0,9.0,0.1045
0.52,0.48,0.0,1.0,138.0,98.0,4.0,22.0,0.0,0.5,0.0,40.0,1.0,9.0,0.0
0.5,0.59,0.0,1.0,100.0,70.0,4.0,23.0,0.0,0.4848,0.0,30.0,2.0,9.0,0.1045
0.46,0.63,1.0,1.0,64.0,54.0,4.0,0.0,1.0,0.4545,0.0,10.0,1.0,9.0,0.194
0.46,0.67,1.0,1.0,18.0,12.0,4.0,1.0,1.0,0.4545,0.0,6.0,1.0,9.0,0.1343
0.46,0.63,1.0,1.0,8.0,8.0,4.0,2.0,1.0,0.4545,0.0,0.0,2.0,9.0,0.1343
0.46,0.63,1.0,1.0,5.0,5.0,4.0,3.0,1.0,0.4545,0.0,0.0,1.0,9.0,0.1642
0.44,0.67,1.0,1.0,8.0,8.0,4.0,4.0,1.0,0.4394,0.0,0.0,1.0,9.0,0.1045
0.46,0.63,1.0,1.0,37.0,35.0,4.0,5.0,1.0,0.4545,0.0,2.0,1.0,9.0,0.0
0.46,0.59,1.0,1.0,168.0,162.0,4.0,6.0,1.0,0.4545,0.0,6.0,1.0,9.0,0.0
0.46,0.67,1.0,1.0,530.0,513.0,4.0,7.0,1.0,0.4545,0.0,17.0,1.0,9.0,0.1343
0.5,0.55,1.0,1.0,750.0,719.0,4.0,8.0,1.0,0.4848,0.0,31.0,1.0,9.0,0.194
0.52,0.52,1.0,1.0,328.0,286.0,4.0,9.0,1.0,0.5,0.0,42.0,1.0,9.0,0.194
0.54,0.49,1.0,1.0,198.0,146.0,4.0,10.0,1.0,0.5152,0.0,52.0,1.0,9.0,0.2239
0.56,0.37,1.0,1.0,238.0,167.0,4.0,11.0,1.0,0.5303,0.0,71.0,1.0,9.0,0.194
0.56,0.35,1.0,1.0,342.0,265.0,4.0,12.0,1.0,0.5303,0.0,77.0,1.0,9.0,0.2985
0.6,0.31,1.0,1.0,328.0,248.0,4.0,13.0,1.0,0.6212,0.0,80.0,1.0,9.0,0.2985
0.6,0.28,1.0,1.0,303.0,226.0,4.0,14.0,1.0,0.6061,0.0,77.0,1.0,9.0,0.0
0.6,0.31,1.0,1.0,300.0,216.0,4.0,15.0,1.0,0.6212,0.0,84.0,1.0,9.0,0.0
0.58,0.3,1.0,1.0,516.0,417.0,4.0,16.0,1.0,0.5455,0.0,99.0,1.0,9.0,0.2537
0.58,0.3,1.0,1.0,898.0,809.0,4.0,17.0,1.0,0.5455,0.0,89.0,1.0,9.0,0.0
0.54,0.37,1.0,1.0,853.0,758.0,4.0,18.0,1.0,0.5152,0.0,95.0,1.0,9.0,0.1642
0.52,0.39,1.0,1.0,590.0,534.0,4.0,19.0,1.0,0.5,0.0,56.0,1.0,9.0,0.1343
0.52,0.52,1.0,1.0,432.0,380.0,4.0,20.0,1.0,0.5,0.0,52.0,1.0,9.0,0.1045
0.5,0.51,1.0,1.0,256.0,230.0,4.0,21.0,1.0,0.4848,0.0,26.0,1.0,9.0,0.1343
0.5,0.51,1.0,1.0,172.0,154.0,4.0,22.0,1.0,0.4848,0.0,18.0,1.0,9.0,0.2239
0.46,0.63,1.0,1.0,94.0,83.0,4.0,23.0,1.0,0.4545,0.0,11.0,1.0,9.0,0.1343
0.46,0.67,2.0,1.0,64.0,56.0,4.0,0.0,1.0,0.4545,0.0,8.0,1.0,9.0,0.1642
0.44,0.72,2.0,1.0,13.0,11.0,4.0,1.0,1.0,0.4394,0.0,2.0,1.0,9.0,0.1343
0.42,0.77,2.0,1.0,14.0,9.0,4.0,2.0,1.0,0.4242,0.0,5.0,1.0,9.0,0.1343
0.42,0.71,2.0,1.0,5.0,3.0,4.0,3.0,1.0,0.4242,0.0,2.0,1.0,9.0,0.0896
0.42,0.71,2.0,1.0,9.0,7.0,4.0,4.0,1.0,0.4242,0.0,2.0,1.0,9.0,0.1343
0.42,0.77,2.0,1.0,47.0,46.0,4.0,5.0,1.0,0.4242,0.0,1.0,1.0,9.0,0.0896
0.44,0.77,2.0,1.0,194.0,189.0,4.0,6.0,1.0,0.4394,0.0,5.0,1.0,9.0,0.2239
0.44,0.77,2.0,1.0,556.0,539.0,4.0,7.0,1.0,0.4394,0.0,17.0,1.0,9.0,0.194
0.48,0.67,2.0,1.0,805.0,764.0,4.0,8.0,1.0,0.4697,0.0,41.0,1.0,9.0,0.194
0.54,0.56,2.0,1.0,409.0,381.0,4.0,9.0,1.0,0.5152,0.0,28.0,1.0,9.0,0.2537
0.56,0.52,2.0,1.0,170.0,125.0,4.0,10.0,1.0,0.5303,0.0,45.0,1.0,9.0,0.2985
0.6,0.46,2.0,1.0,218.0,155.0,4.0,11.0,1.0,0.6212,0.0,63.0,1.0,9.0,0.2985
0.62,0.43,2.0,1.0,302.0,233.0,4.0,12.0,1.0,0.6212,0.0,69.0,1.0,9.0,0.2836
0.64,0.47,2.0,1.0,305.0,257.0,4.0,13.0,1.0,0.6212,0.0,48.0,1.0,9.0,0.2537
0.66,0.39,2.0,1.0,293.0,213.0,4.0,14.0,1.0,0.6212,0.0,80.0,1.0,9.0,0.3284
0.66,0.36,2.0,1.0,303.0,247.0,4.0,15.0,1.0,0.6212,0.0,56.0,1.0,9.0,0.3284
0.66,0.39,2.0,1.0,495.0,436.0,4.0,16.0,1.0,0.6212,0.0,59.0,1.0,9.0,0.2985
0.66,0.39,2.0,1.0,967.0,860.0,4.0,17.0,1.0,0.6212,0.0,107.0,1.0,9.0,0.2836
0.64,0.41,2.0,1.0,822.0,758.0,4.0,18.0,1.0,0.6212,0.0,64.0,1.0,9.0,0.2239
0.62,0.5,2.0,1.0,539.0,490.0,4.0,19.0,1.0,0.6212,0.0,49.0,1.0,9.0,0.2537
0.6,0.56,2.0,1.0,425.0,388.0,4.0,20.0,1.0,0.6212,0.0,37.0,1.0,9.0,0.2985
0.6,0.56,2.0,1.0,297.0,263.0,4.0,21.0,1.0,0.6212,0.0,34.0,1.0,9.0,0.2985
0.6,0.56,2.0,1.0,188.0,174.0,4.0,22.0,1.0,0.6212,0.0,14.0,1.0,9.0,0.2836
0.6,0.56,2.0,1.0,98.0,89.0,4.0,23.0,1.0,0.6212,0.0,9.0,1.0,9.0,0.3284
0.58,0.64,3.0,1.0,40.0,34.0,4.0,0.0,1.0,0.5455,0.0,6.0,1.0,9.0,0.2985
0.58,0.64,3.0,1.0,29.0,19.0,4.0,1.0,1.0,0.5455,0.0,10.0,1.0,9.0,0.3284
0.58,0.64,3.0,1.0,17.0,15.0,4.0,2.0,1.0,0.5455,0.0,2.0,2.0,9.0,0.2836
0.58,0.64,3.0,1.0,10.0,6.0,4.0,3.0,1.0,0.5455,0.0,4.0,2.0,9.0,0.2836
0.56,0.73,3.0,1.0,14.0,12.0,4.0,4.0,1.0,0.5303,0.0,2.0,1.0,9.0,0.2537
0.56,0.73,3.0,1.0,36.0,35.0,4.0,5.0,1.0,0.5303,0.0,1.0,1.0,9.0,0.2239
0.54,0.73,3.0,1.0,182.0,179.0,4.0,6.0,1.0,0.5152,0.0,3.0,1.0,9.0,0.194
0.54,0.77,3.0,1.0,532.0,523.0,4.0,7.0,1.0,0.5152,0.0,9.0,1.0,9.0,0.1343
0.56,0.73,3.0,1.0,838.0,808.0,4.0,8.0,1.0,0.5303,0.0,30.0,1.0,9.0,0.2985
0.6,0.64,3.0,1.0,334.0,307.0,4.0,9.0,1.0,0.6061,0.0,27.0,1.0,9.0,0.194
0.6,0.73,3.0,1.0,185.0,156.0,4.0,10.0,1.0,0.5909,0.0,29.0,1.0,9.0,0.2836
0.64,0.61,3.0,1.0,227.0,181.0,4.0,11.0,1.0,0.6212,0.0,46.0,1.0,9.0,0.2537
0.68,0.61,3.0,1.0,316.0,260.0,4.0,12.0,1.0,0.6364,0.0,56.0,1.0,9.0,0.2239
0.7,0.58,3.0,1.0,340.0,273.0,4.0,13.0,1.0,0.6515,0.0,67.0,1.0,9.0,0.2239
0.74,0.48,3.0,1.0,277.0,217.0,4.0,14.0,1.0,0.6667,0.0,60.0,1.0,9.0,0.2836
0.74,0.48,3.0,1.0,300.0,231.0,4.0,15.0,1.0,0.6667,0.0,69.0,1.0,9.0,0.2985
0.74,0.45,3.0,1.0,468.0,397.0,4.0,16.0,1.0,0.6667,0.0,71.0,1.0,9.0,0.2836
0.74,0.48,3.0,1.0,953.0,876.0,4.0,17.0,1.0,0.6667,0.0,77.0,1.0,9.0,0.2985
0.74,0.48,3.0,1.0,884.0,815.0,4.0,18.0,1.0,0.6667,0.0,69.0,1.0,9.0,0.2239
