fDist,fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fAsym,fM3Long,class
210.098,111.668,90.6032,47.5204,3.1207,0.1416,0.0723,78.8389,125.506,116.755,h
94.1986,33.6756,15.2138,48.6356,2.3684,0.433,0.2354,7.7906,30.4482,-32.185,h
347.5865,145.8863,79.7778,82.2417,3.7383,0.1636,0.075,-29.1537,3.0178,90.8531,h
147.3008,179.9872,60.3431,70.9233,4.526,0.0133,0.0011,-16.6941,-314.5464,138.3554,h
138.6419,77.2826,31.1825,72.5661,2.8991,0.4156,0.1755,-19.6024,84.6022,41.573,h
300.746,127.244,27.7107,44.96,3.3516,0.2185,0.1239,18.9351,-157.148,-44.9143,h
236.524,48.3731,10.2014,70.7993,2.8202,0.3495,0.1974,6.031,53.9471,34.6585,h
203.266,20.3407,7.4247,12.1306,2.4594,0.7535,0.5642,-1.9967,16.2438,18.5961,h
384.151,118.689,44.1081,15.7902,2.7864,0.6214,0.39,-35.9328,-60.2387,-138.65,h
254.3488,232.6742,83.883,66.4043,3.4966,0.1553,0.1197,39.3852,-248.6159,-196.129,h
140.79,48.6294,15.5835,71.1767,3.0432,0.3324,0.1861,-4.3105,35.9226,50.1272,h
243.501,25.5468,9.4973,63.086,2.4322,0.5434,0.2976,2.7766,7.2206,-6.477,h
159.428,40.2999,26.4323,55.9,2.9165,0.3261,0.1921,26.5414,26.8354,34.6204,h
100.8557,32.9645,10.633,60.9326,2.3337,0.6301,0.3904,-4.8365,-24.7549,-7.6974,h
199.671,59.8426,12.2739,55.9801,2.9484,0.2736,0.1481,-8.2839,-53.5094,31.717,h
232.2801,52.3043,29.4023,76.2366,2.9126,0.2041,0.1041,-18.0689,7.9521,36.514,h
119.5666,13.1359,10.339,11.358,2.1707,0.8105,0.396,-17.8402,-19.9577,-3.1469,h
62.8097,27.2038,16.863,27.3073,2.7059,0.3701,0.186,-14.4131,-2.6174,23.7255,h
290.177,115.486,28.01,56.249,3.2573,0.2372,0.1369,16.8134,-71.6664,75.8613,h
248.752,221.643,92.1734,50.421,3.4685,0.1363,0.0767,93.6243,-118.129,96.8281,h
174.841,46.5636,10.8151,17.1893,2.8591,0.2891,0.1459,-3.9063,19.7174,28.9494,h
177.011,21.4171,6.9928,82.3203,2.2317,0.6804,0.3548,6.4124,25.2607,7.806,h
288.4026,49.9721,12.6864,46.9348,2.877,0.4015,0.2517,18.2046,-60.7592,-24.1474,h
298.9475,117.5035,25.3739,23.6392,3.4283,0.2108,0.1092,-17.8634,-130.5414,30.0582,h
297.574,176.969,81.3581,84.4018,3.4637,0.1736,0.0871,119.928,-227.241,-89.0242,h
126.011,22.1297,0.0,51.791,2.3128,0.8078,0.4161,15.3561,0.0,0.0,h
220.5279,290.9274,63.2814,43.2185,3.8407,0.1196,0.0427,42.2985,-293.1875,-248.5843,h
145.617,17.7523,11.0199,7.7447,2.4564,0.6993,0.3829,3.5628,-9.6175,16.1649,h
119.096,20.4922,16.7137,20.185,2.5119,0.3908,0.1985,-8.6593,0.834,5.2387,h
374.977,111.47,36.4754,14.1968,3.3589,0.2123,0.1114,-25.5691,10.3615,-81.1925,h
183.3735,124.7476,25.6164,24.3996,3.2584,0.184,0.0778,21.8354,-139.9249,-47.2389,h
244.8222,29.0886,14.0879,37.8387,2.6803,0.4302,0.2469,14.6174,3.3787,-20.5481,h
177.472,224.355,63.3955,43.037,4.3851,0.0505,0.0299,42.8527,-259.633,-186.277,h
291.7171,233.7968,137.1439,48.1369,3.5614,0.1377,0.0836,-56.3723,-154.6905,-270.6169,h
275.5792,135.4248,84.6411,80.726,3.9081,0.1219,0.0616,54.8488,-10.9997,125.1677,h
241.0948,28.2532,8.3321,37.0871,2.6946,0.3819,0.2672,11.9332,23.4065,31.8361,h
292.425,113.158,81.1101,77.0,3.8248,0.1123,0.0586,-57.6091,-192.444,74.2109,h
317.116,64.6147,48.7627,77.993,3.2645,0.2676,0.1422,28.5633,-36.6205,46.5261,h
270.7084,73.449,27.4219,46.4513,3.3005,0.1949,0.1313,27.3266,-106.4777,-42.2207,h
97.5432,19.2805,13.2528,78.6096,2.7718,0.4505,0.3041,9.9553,-25.1131,-15.7549,h
359.5927,154.5643,59.2228,74.0884,3.2107,0.2196,0.1592,-40.0974,-150.5058,-101.0299,h
55.1584,17.0899,16.6616,69.2804,2.3509,0.5209,0.3194,8.4029,29.9208,11.0507,h
59.0169,34.4933,7.899,62.854,2.5999,0.5,0.2525,7.084,18.6371,13.9354,h
286.9275,38.6776,25.1649,49.2563,2.9667,0.2193,0.1247,-1.7646,-26.6124,-14.1851,h
169.221,24.3806,15.6248,34.0116,2.6853,0.4644,0.257,13.1202,23.4741,20.4636,h
123.013,26.2499,14.548,82.7315,2.5972,0.428,0.2493,9.2774,-30.2397,18.4927,h
291.03,220.773,73.6335,63.8379,4.159,0.0832,0.0417,68.9837,-210.535,-197.551,h
138.826,87.5887,31.0013,62.0475,3.1202,0.2214,0.1171,-10.384,-29.6565,-93.1094,h
73.8507,137.2811,98.5659,24.82,3.5602,0.079,0.038,-108.6926,-49.5415,-152.5099,h
288.441,135.8838,52.4818,85.6517,3.4942,0.1159,0.0645,-45.8003,7.5169,188.7137,h
121.145,24.4189,7.6296,25.8956,2.4232,0.7057,0.3755,-5.4684,14.9386,-13.6852,h
333.045,124.945,32.2042,28.5857,2.935,0.2822,0.1574,13.1563,-114.24,63.7684,h
228.0276,38.0339,7.0345,44.677,2.4908,0.4571,0.2201,-9.4728,35.8591,-9.086,h
242.466,149.445,87.2517,44.0915,4.6444,0.0356,0.0179,69.7288,-174.339,-114.413,h
243.74,35.1537,22.1023,0.2226,2.7948,0.3528,0.1901,13.0555,48.0096,13.3081,h
218.552,51.1548,11.6714,58.114,2.9117,0.299,0.1624,2.2744,9.6688,41.0018,h
173.3239,107.6995,43.5729,73.0632,4.0981,0.0949,0.0435,-21.8873,73.7216,105.0877,h
163.574,51.5102,10.0816,45.806,2.8742,0.3848,0.2265,8.0106,21.7655,28.1719,h
156.622,180.479,129.154,10.6294,4.9369,0.0209,0.011,-39.7849,-302.276,-157.365,h
149.108,53.4322,35.9845,83.8183,3.0603,0.1688,0.0866,-34.988,-12.938,44.0333,h
240.7969,82.934,39.7618,26.4093,3.1444,0.2272,0.0848,-11.8712,-69.1487,-54.5626,h
276.279,19.0819,16.9368,13.1186,2.8296,0.5107,0.2909,12.1762,-9.0182,-15.9421,h
221.9073,29.4301,15.8254,0.9533,2.7223,0.4072,0.2082,-4.6801,34.3167,31.2613,h
144.6565,39.6147,29.7665,34.3275,3.0242,0.2182,0.1143,-16.6077,8.3684,12.8486,h
137.6921,104.0106,55.2736,2.9542,2.9824,0.2084,0.1305,22.4696,-31.8624,-107.6994,h
178.5267,51.9638,21.2821,1.0636,2.9907,0.3362,0.1957,-10.9307,-9.8133,-37.4695,h
169.9768,16.8922,5.5166,80.4352,2.4218,0.8535,0.428,-1.5097,-8.6806,14.0333,h
205.6621,98.4509,27.8121,81.8677,3.2201,0.083,0.0799,14.3691,-133.637,73.6898,h
185.3731,9.9934,9.6712,4.3004,2.2372,0.7464,0.5119,-0.9378,31.5127,-3.6318,h
258.5003,184.7689,63.0994,68.6399,3.436,0.1205,0.0681,53.8718,-229.4263,-98.635,h
258.36,26.5854,12.0168,66.837,2.6037,0.4907,0.2852,5.17,-17.7408,13.8107,h
207.6945,109.6006,25.4601,78.9235,3.3337,0.1677,0.0646,-11.5013,1.0432,72.1357,h
163.26,21.2218,11.575,71.033,2.5664,0.635,0.3297,8.5289,22.3634,15.3188,h
255.0153,28.7876,10.3231,67.1032,2.6886,0.4742,0.3254,-12.0844,-1.1499,18.6006,h
232.0897,51.9277,9.3879,23.9877,2.7641,0.3932,0.2245,3.4913,24.9507,31.9379,h
218.8926,23.1648,16.5207,35.4848,2.457,0.3781,0.2049,-10.5872,-27.3354,13.0847,h
77.8746,27.713,17.4625,70.253,2.7202,0.2876,0.1514,-12.1012,-30.7748,-9.3534,h
273.3442,68.5314,48.0582,28.5947,3.3265,0.1846,0.1172,-38.0,-37.1401,75.466,h
390.8436,154.1471,79.2754,23.681,2.8732,0.4743,0.2306,76.3853,-140.3366,-99.2896,h
167.623,113.787,71.0243,11.977,3.0334,0.2731,0.1912,45.6365,-171.697,84.214,h
135.3316,17.457,10.0896,5.0668,2.7249,0.5294,0.2431,8.0505,-37.4143,-1.6734,h
117.5229,27.3838,10.6979,36.9013,2.6593,0.4466,0.2267,-1.1545,18.3774,1.7313,h
316.6977,122.7872,24.0643,48.9955,3.3653,0.2985,0.1493,-18.1799,-71.9524,-93.1892,h
171.086,13.1233,10.9602,22.962,2.3086,0.7666,0.4152,-11.6362,14.6338,-4.031,h
253.182,18.3486,12.6965,1.6196,2.5484,0.5714,0.3182,-9.0724,-3.2207,11.7192,h
312.275,177.368,151.703,0.0993,3.5091,0.1654,0.0878,69.8459,-140.203,-151.365,h
269.621,49.1418,26.7335,33.825,2.7585,0.3592,0.1874,-17.8505,-70.3353,25.9491,h
250.7299,55.4333,16.1018,40.1342,2.9043,0.3863,0.202,7.6825,1.3011,35.9742,h
76.7438,133.96,31.013,29.76,3.2904,0.143,0.0756,31.037,-40.8236,-73.1251,h
261.51,206.433,69.9945,61.437,3.5853,0.132,0.0708,65.457,-172.158,99.3595,h
192.862,58.8706,20.0434,28.2421,2.9299,0.2456,0.1416,16.4317,-21.6574,-45.6059,h
130.889,60.4645,12.3819,88.9954,2.896,0.2795,0.1493,9.6902,-26.1162,19.9717,h
355.0771,87.8523,82.6742,87.844,3.8074,0.1382,0.0922,-57.7876,9.7111,-72.3095,h
130.19,35.4294,13.4355,31.449,2.7275,0.4476,0.2519,7.863,38.1468,20.8175,h
182.617,22.0774,9.6995,20.4406,2.601,0.619,0.317,7.7992,21.5306,14.4567,h
168.4826,102.7604,21.2461,69.6356,3.172,0.1784,0.1251,21.5339,76.1983,62.9071,h
301.746,77.9995,33.1959,23.549,3.3133,0.2265,0.1349,26.5454,-93.1279,-50.7276,h
153.006,21.005,15.8291,6.6575,2.6803,0.5846,0.3476,-14.1692,-3.0731,-17.0987,h
214.589,58.7109,22.9755,36.192,2.7084,0.3386,0.183,-14.2039,-19.2729,-61.7543,h
116.5762,30.1863,7.5997,76.8217,2.7763,0.5225,0.3412,3.5928,-18.7615,-9.2159,h
339.687,118.02,74.0994,62.057,3.7185,0.1187,0.0615,-46.388,-5.6881,108.029,h
179.413,79.5533,45.0886,25.4271,3.3111,0.1343,0.0672,28.7473,16.3826,-76.7387,h
192.4005,110.4607,15.7436,66.8088,3.3203,0.159,0.1072,15.7132,118.5858,-38.0915,h
205.9844,30.941,16.5982,58.3672,2.4955,0.4335,0.2343,4.0661,2.9095,26.7865,h
230.7296,21.9625,1.7216,24.6146,2.0597,0.6889,0.4272,-18.8264,-10.3566,-1.7922,h
257.5868,40.5294,25.3198,15.2303,3.223,0.2054,0.1259,15.0083,18.762,37.1673,h
54.0459,194.1567,32.1825,23.2722,3.3031,0.0721,0.0634,20.6667,-344.7133,89.8355,h
214.033,24.6829,9.1786,86.1728,2.5397,0.5628,0.3506,4.9986,-13.4637,7.9462,h
176.051,24.7426,11.6637,21.0253,2.4624,0.5552,0.3466,-8.2337,14.3038,16.7758,h
107.542,32.7593,9.0613,61.01,2.2799,0.4357,0.2178,9.5633,10.2379,22.4842,h
179.2722,102.6265,52.2987,50.9632,4.0465,0.1082,0.0486,-18.1388,-6.6532,-104.2975,h
21.4704,26.6132,10.1685,68.3142,2.4025,0.5455,0.3338,5.3918,6.1383,15.849,h
187.33,45.1554,9.6212,17.7436,2.8309,0.4207,0.2236,-5.0859,55.4898,36.8525,h
294.8581,201.6499,81.4976,75.1975,4.1753,0.07,0.0398,-52.9086,-137.0352,-140.3983,h
209.76,25.4641,15.0072,54.7523,2.4115,0.4411,0.2267,-6.1822,-23.3359,-3.7213,h
313.0308,145.2085,128.5932,44.045,3.9396,0.113,0.0518,95.9337,124.1654,-73.7007,h
192.844,58.0731,17.7728,67.9393,2.7551,0.464,0.268,-9.7343,-67.8974,23.8663,h
160.155,16.6915,11.95,39.6093,2.5139,0.6983,0.4089,6.7688,6.1548,-12.1412,h
179.8664,92.8941,20.3707,39.6602,2.8509,0.312,0.1913,20.9589,132.1165,-63.5193,h
247.572,122.506,25.8571,69.256,3.4263,0.1364,0.0804,-23.4411,-171.692,53.1053,h
207.238,125.904,41.9193,82.4818,2.8457,0.2639,0.1491,25.7128,-38.8547,90.2368,h
291.66,59.0366,29.638,32.414,2.8663,0.3116,0.1939,15.6997,-87.4464,39.6096,h
166.2214,205.2334,31.0516,21.4383,2.9814,0.2146,0.1638,-23.3489,-185.4549,-107.2798,h
225.706,39.6993,14.0071,50.0701,2.9836,0.3541,0.1854,-10.6023,23.3634,26.0502,h
140.2448,23.4104,16.1197,54.9737,2.3377,0.6494,0.3289,-3.7829,-14.7089,-34.3069,h
255.8995,20.1623,15.2891,12.3606,2.5538,0.5193,0.3697,10.3381,12.3494,18.8776,h
269.01,164.224,60.1525,44.2156,3.5241,0.1367,0.0692,28.3232,125.489,127.448,h
174.404,22.6229,11.5584,46.08,2.4935,0.5746,0.3002,4.6293,12.1046,20.3062,h
176.297,66.3584,25.0608,49.891,3.0792,0.2092,0.1238,-20.8785,6.5865,-17.5015,h
150.5387,23.963,13.2284,46.8327,2.3181,0.6527,0.449,-3.2758,17.5492,4.9894,h
142.6569,36.7154,4.5711,69.8405,2.1036,0.5463,0.283,1.2842,-17.1025,0.387,h
133.0124,36.728,11.3341,47.1913,2.666,0.361,0.1988,10.9258,8.137,33.2899,h
213.345,15.9795,7.1734,58.2907,2.3775,0.847,0.6184,6.081,-2.4656,-7.6365,h
122.7138,93.5335,23.9203,3.4326,3.2301,0.2219,0.1121,13.7118,-47.3918,-92.9725,h
253.716,146.617,68.2632,2.444,3.4029,0.1463,0.0931,-44.2367,-185.139,110.934,h
247.663,17.323,10.9981,31.882,2.3096,0.5833,0.3407,6.5009,1.1613,-5.9612,h
248.6445,17.9679,10.2856,28.8787,2.3763,0.755,0.5733,-1.5511,8.7271,29.6393,h
200.2925,8.4802,5.3657,6.0744,2.0497,0.771,0.3841,9.0127,-0.6588,-3.5224,h
36.6748,14.2275,7.3503,64.3755,2.4323,0.5057,0.2716,2.8224,8.4758,10.1085,h
140.198,40.9987,7.3859,15.8358,2.7771,0.5079,0.3267,-7.4863,33.522,24.7771,h
413.4033,82.474,43.8185,1.8856,3.5075,0.2093,0.1157,-28.7562,-71.169,-99.7855,h
230.706,77.9499,49.3885,48.145,2.8045,0.3749,0.2235,45.4755,-10.5395,-79.1592,h
184.7824,101.8251,81.8365,34.8074,3.2366,0.1523,0.0734,51.0711,-56.1034,-123.5201,h
235.5909,182.0891,42.573,22.8369,3.3349,0.2253,0.1339,-31.3042,-270.2421,124.0546,h
112.247,53.7448,9.3292,66.732,2.9636,0.3306,0.1941,-8.2516,24.3175,-32.0804,h
145.938,146.539,94.1871,33.9366,3.4782,0.0928,0.0464,-112.424,-32.8965,67.3974,h
229.4088,39.0348,19.4764,81.0166,2.6754,0.2948,0.1648,10.419,36.0968,6.7564,h
417.993,111.329,79.5023,81.6471,3.6832,0.2244,0.1279,-76.7483,-15.9117,85.7235,h
280.1,46.3787,16.4464,25.804,2.7868,0.4363,0.2655,10.865,-64.9737,29.6298,h
97.0772,26.0516,16.0952,11.9463,2.7122,0.4398,0.2671,5.973,15.6886,4.7369,h
38.8736,47.3963,10.9703,39.593,2.9186,0.3643,0.1852,5.0734,41.0561,17.1909,h
230.05,15.1409,7.59,28.71,2.4728,0.6516,0.4086,2.0275,11.2603,15.7032,h
121.234,19.7433,9.5927,48.273,2.6551,0.5907,0.3529,2.5077,-22.9925,-11.4562,h
146.741,28.5463,8.9766,20.271,2.732,0.5505,0.3123,9.1991,-21.8688,18.7674,h
195.129,173.832,20.7553,41.8462,2.792,0.3793,0.2607,-15.6473,-166.968,-133.812,h
262.487,72.5798,40.6827,8.304,3.0197,0.279,0.1715,-22.7043,-69.4912,59.8818,h
122.715,31.5356,12.3269,68.3389,2.7709,0.3678,0.1856,3.648,29.2554,10.6413,h
106.8037,26.0458,10.0083,54.1973,2.2463,0.4295,0.2349,4.8106,-39.0114,-28.617,h
117.78,16.4292,14.4969,28.759,2.4461,0.4044,0.2544,11.9724,-23.1917,-15.713,h
322.0505,178.2514,109.7977,86.06,4.3802,0.0497,0.008,61.0069,45.9876,71.9669,h
50.1282,76.0476,25.7577,16.9915,2.9327,0.2604,0.1302,-20.4925,44.8835,-59.8816,h
80.4765,40.7017,24.0475,43.6742,2.766,0.2989,0.1823,13.0182,22.9203,-32.1253,h
236.951,37.3547,26.4566,65.022,3.4601,0.2399,0.1208,-20.0218,13.6702,18.768,h
277.1031,107.7917,60.1444,49.3619,3.5168,0.191,0.0802,38.5822,-80.2996,45.1962,h
294.576,84.2891,58.8586,39.6411,3.1847,0.1203,0.0605,37.7878,63.6605,89.635,h
368.293,104.1424,63.3865,81.5241,3.314,0.2753,0.1394,15.4248,-91.1503,65.0565,h
216.252,25.2488,7.3715,72.6942,2.1987,0.6242,0.3702,16.132,19.1911,33.6767,h
70.6599,9.6831,7.2796,75.6244,2.4114,0.4607,0.2428,5.4472,6.8672,-18.4997,h
198.3741,43.2611,13.5934,23.1995,2.5367,0.5328,0.3374,-14.097,-26.308,-30.5768,h
248.604,50.8507,42.3072,47.1965,3.0376,0.2738,0.1103,-21.1987,-84.2518,-20.1533,h
255.694,25.7612,23.4911,65.929,2.633,0.3469,0.2037,-11.7115,-12.6628,-16.6436,h
321.713,120.861,73.6597,77.918,3.2809,0.1828,0.1045,-31.3595,-109.039,-117.959,h
217.481,83.0367,29.7113,10.701,3.2432,0.1708,0.0923,-20.0636,-62.8211,40.9242,h
286.6549,82.7642,43.5311,52.5785,3.3959,0.2307,0.1014,41.3127,-104.773,-60.7971,h
201.84,17.4792,7.4648,58.5483,2.2418,0.7794,0.5473,4.3031,-0.3643,-1.2056,h
220.714,299.9304,106.2584,83.9023,3.5098,0.2017,0.1159,83.8455,384.3477,-84.3132,h
86.5933,34.411,11.1197,43.3588,2.7332,0.39,0.2043,-6.4593,-26.3862,13.8727,h
163.522,40.2674,31.7167,24.013,2.699,0.272,0.159,16.5639,-46.02,-22.4305,h
257.7404,46.4535,10.4535,13.748,2.9278,0.3632,0.1641,-3.7359,2.929,25.7969,h
264.923,43.6124,13.9316,8.058,2.6946,0.4182,0.2253,-3.1678,18.0214,35.3,h
88.8531,112.2736,37.3294,12.4543,3.0109,0.3045,0.221,20.0191,101.5181,77.7513,h
252.2133,38.3002,24.4997,68.1572,2.8001,0.22,0.1309,-18.6644,39.862,40.6639,h
271.5166,34.4045,8.3875,7.1369,2.7819,0.4116,0.2221,-7.9092,13.9775,50.6389,h
406.997,79.066,53.9581,0.9643,3.6749,0.2467,0.1506,52.3105,7.5094,-72.1199,h
306.1689,123.3622,79.1588,76.612,3.8216,0.1082,0.0573,-49.8899,-13.2319,-61.0842,h
304.9583,129.362,15.1932,7.4249,3.242,0.4023,0.213,-10.6892,-83.1281,-136.5701,h
282.605,72.6148,18.7599,56.6254,3.0241,0.2535,0.1433,-18.417,-91.7469,38.2462,h
173.552,130.308,13.303,49.759,2.6021,0.325,0.1812,4.7837,-204.573,116.05,h
204.003,124.843,60.4039,80.6292,3.1222,0.2445,0.1302,-43.9028,-52.3281,-146.107,h
168.0267,34.8458,8.0214,47.5145,2.6484,0.4667,0.2349,-6.0031,-39.4085,17.8666,h
174.6363,251.6331,29.8342,69.7041,3.0306,0.1788,0.0811,-11.1807,-146.7768,-238.1731,h
202.8971,98.9198,15.6593,67.3458,2.7513,0.2258,0.1335,-13.3692,-17.7075,-79.4405,h
100.275,17.8551,3.8824,43.4323,2.2339,0.8006,0.4438,-2.7688,0.5129,-10.9008,h
228.8011,47.5599,16.8144,32.6342,2.6077,0.3333,0.1749,17.4669,-54.788,-31.7849,h
321.6529,155.9102,42.2451,16.0222,2.772,0.4695,0.2437,20.3806,-90.4055,-147.3562,h
282.836,63.9818,25.133,8.726,2.9743,0.366,0.252,22.6496,-59.4841,41.6345,h
292.0548,117.153,32.008,1.1941,3.2976,0.1717,0.0836,17.0797,-74.3534,62.8399,h
91.3761,16.9894,11.0002,55.393,2.4564,0.6294,0.3514,-7.0516,-3.4902,8.0823,h
189.025,36.6807,11.4074,37.6215,2.6585,0.393,0.214,7.9469,-15.48,-33.2046,h
72.2829,22.9464,18.4975,30.529,2.3512,0.49,0.2962,5.9931,31.9588,-17.5176,h
212.728,69.9392,60.9196,66.0965,2.9919,0.3026,0.1584,39.0827,-73.5723,52.3536,h
163.4359,130.4403,79.1401,37.5126,3.3709,0.1536,0.0561,-89.743,147.4104,-111.5511,h
123.8803,20.7805,16.2366,3.0366,2.7633,0.5952,0.305,-10.9797,8.8077,12.3721,h
146.5853,126.7675,85.4938,32.4884,3.4102,0.0797,0.0363,-90.0617,128.789,112.9238,h
205.245,27.8745,14.7574,4.331,2.451,0.577,0.3097,-14.3106,8.1793,26.1578,h
137.463,49.0238,9.7021,8.0425,2.7649,0.4089,0.2225,5.332,-44.8007,-29.8157,h
299.59,173.137,45.998,48.6757,3.2298,0.2851,0.177,14.8392,-136.859,24.3254,h
372.313,37.802,18.8904,62.565,2.3646,0.7948,0.5162,13.1141,35.4074,24.0503,h
331.474,113.52,94.3738,80.2538,3.985,0.1145,0.0599,40.0677,58.1009,111.325,h
76.4276,46.7594,19.4497,60.4994,2.4288,0.3638,0.2085,-5.7361,1.0685,-16.122,h
216.72,91.4284,11.6951,64.576,2.3838,0.4504,0.2541,5.9048,107.975,-48.6659,h
200.5275,34.6454,8.0247,34.4267,2.4437,0.4846,0.2715,-8.0472,3.662,-14.0368,h
208.133,29.1454,14.6984,18.9218,2.643,0.4141,0.2582,12.0643,-25.2748,-25.6863,h
99.0768,43.3563,11.4175,64.94,2.7392,0.3482,0.2179,5.6819,-18.2254,36.8009,h
226.117,125.062,69.0878,44.7384,3.6111,0.0977,0.0496,-57.5402,85.4856,116.375,h
195.8052,20.821,10.6855,25.4322,2.4463,0.4256,0.1931,-5.582,19.8789,21.4199,h
296.609,85.4305,36.9492,7.7104,3.4048,0.1768,0.0904,25.5399,60.7711,82.451,h
203.9697,28.0708,8.9831,17.1458,2.5308,0.5217,0.2802,-5.7701,6.1847,34.7658,h
209.103,13.0559,10.513,11.534,2.2443,0.7749,0.4986,-9.2585,12.9706,4.7756,h
38.1795,87.0235,31.8464,5.2099,3.2493,0.1228,0.0786,-25.8311,-20.5413,69.7586,h
148.2932,85.54,37.1281,70.2363,3.3141,0.1669,0.0879,30.6979,-2.9802,61.082,h
210.5265,33.2179,17.2895,42.1742,2.5063,0.3848,0.2086,-24.2987,30.3863,3.591,h
87.7858,23.4271,14.9777,32.0426,2.6684,0.5472,0.3251,15.4452,-7.2274,7.1203,h
274.685,141.967,51.2485,47.14,3.1421,0.2358,0.1273,39.6457,-155.744,103.076,h
281.4725,74.4358,18.5317,17.3395,2.737,0.5031,0.2855,22.6009,-69.1491,-61.9299,h
114.007,16.6377,7.7951,44.6803,2.3761,0.6178,0.387,-8.8984,11.7171,-12.7069,h
225.772,13.2962,10.0478,30.9608,2.2844,0.8104,0.5013,-11.0855,-12.8344,-7.4811,h
217.634,19.5279,9.3415,64.078,2.5587,0.6354,0.4075,-3.9329,20.6116,13.8569,h
233.801,121.318,79.1487,22.472,3.4017,0.1737,0.1025,60.6649,-105.575,83.9258,h
95.6832,31.4664,8.7537,75.413,2.6031,0.5337,0.3753,-5.6991,-1.4752,20.6385,h
238.976,42.7346,8.8932,45.0688,2.4955,0.4249,0.2284,3.9393,-30.7105,-28.7926,h
299.94,141.639,43.1145,3.2109,2.7825,0.3696,0.1972,-30.8145,132.438,58.2355,h
348.825,214.329,118.575,80.6847,4.2372,0.0701,0.038,105.774,-72.6685,-153.297,h
232.895,18.8172,12.7488,54.4112,2.437,0.5265,0.2834,9.0357,3.2467,-10.6101,h
196.28,13.3932,10.3398,6.478,2.1717,0.8013,0.4411,11.7388,-14.1833,-5.2196,h
283.184,239.756,88.076,17.882,3.6011,0.1195,0.0618,55.9615,-207.103,-274.828,h
224.345,24.0645,13.019,67.465,2.6454,0.5317,0.3111,9.0528,-17.6595,12.9105,h
196.096,22.2544,0.0039,68.0372,2.1021,0.751,0.4466,0.0,-1.6598,9.9238,h
245.804,23.8094,15.5833,45.578,2.6808,0.4567,0.2284,-13.0641,22.8672,-18.5736,h
169.977,51.0001,16.9364,69.74,2.7439,0.2994,0.165,16.3671,67.3322,38.6376,h
165.1786,117.9707,13.2646,69.0213,3.2611,0.1602,0.1049,-6.1551,54.2458,47.3084,h
115.8753,45.1761,15.2625,59.9936,3.3998,0.1879,0.109,-12.0535,50.0946,43.7449,h
203.792,47.7956,15.0152,31.24,2.695,0.3653,0.1826,-7.7357,28.8167,32.878,h
238.8409,25.9888,8.5678,44.8164,2.4815,0.7454,0.5458,-9.8427,-1.8577,6.4153,h
335.6927,109.09,84.4418,66.5622,3.7182,0.1474,0.0983,-37.4827,14.6339,-33.75,h
322.7701,95.5653,18.2896,37.5814,3.2978,0.3103,0.1845,-5.9464,-25.9408,58.0528,h
206.1159,14.6656,7.9126,34.0426,2.4422,0.762,0.4984,-6.0178,-4.4123,-16.0882,h
184.467,25.6694,7.9491,41.133,2.3927,0.668,0.3745,6.3585,13.9514,18.2915,h
342.361,86.6281,58.2808,20.899,3.7469,0.1485,0.0931,-46.5663,-5.5701,50.1851,h
260.09,47.8518,9.567,87.7844,2.6053,0.3375,0.1749,6.0732,-29.4725,20.6754,h
361.465,185.738,27.0053,2.507,2.8998,0.5441,0.3797,-18.6711,-126.919,-188.579,h
165.671,25.8499,8.5086,68.843,2.5308,0.5626,0.3667,-4.4572,12.2595,10.3932,h
306.0326,140.7628,70.7294,14.5686,3.4018,0.0846,0.0653,-37.2759,-92.2808,-89.1685,h
419.4727,82.5169,39.4253,12.1667,2.9152,0.3973,0.1938,-17.4059,-79.0621,-95.6843,h
187.7766,29.3804,10.8214,5.6476,2.4788,0.544,0.3127,11.101,33.0185,22.8203,h
95.7596,115.117,21.2907,71.01,2.8024,0.3262,0.1726,-8.4278,84.1382,54.405,h
173.9164,38.1929,13.3817,15.674,2.8121,0.565,0.3308,-7.2551,15.954,28.5946,h
155.0392,23.3769,12.8019,65.5775,2.5804,0.5709,0.3218,7.827,-3.8158,-11.0518,h
384.242,107.996,82.3071,85.1312,3.9528,0.1206,0.0654,66.9737,-60.923,-88.9152,h
254.639,269.332,78.8836,26.195,3.5181,0.1511,0.0827,-60.5164,-100.582,-331.78,h
196.362,77.7889,24.1179,66.1116,2.8768,0.3073,0.1824,-20.9408,59.4018,55.4367,h
297.3374,78.4733,23.9205,33.0782,2.9283,0.3295,0.1661,-9.05,-62.0506,27.6479,h
236.332,195.22,67.3082,12.793,3.5708,0.1007,0.0582,45.394,-242.595,-149.315,h
302.2937,138.1812,45.1787,3.3289,3.2573,0.2302,0.1455,35.2729,-107.7693,-87.8549,h
143.2055,159.1728,50.0401,10.1284,3.4283,0.1482,0.09,-46.656,-200.8149,-90.516,h
169.6094,135.0778,41.7495,59.614,3.3732,0.1178,0.0817,-41.1138,4.7027,98.6147,h
304.326,64.5254,46.8133,26.525,3.03,0.2613,0.1321,40.8204,-28.5505,53.0272,h
106.368,141.751,34.0218,4.48,3.3695,0.1542,0.0822,33.6065,54.8349,-43.7088,h
89.1636,58.9523,21.2274,32.936,2.6884,0.2705,0.165,-17.7002,-54.5436,-43.6717,h
136.343,38.9643,9.5737,62.484,2.7063,0.4818,0.2547,4.3054,-1.5093,23.2082,h
